,dataname,description,lines,samples,startlat,startlon,latspace,lonspace,wavelength,gpslatitude,terrainheight,peglat,peglon,peghead,radardirection,time1,time2,phasesign,version,url,unw,geom
394,Salton_08514_12022-004_12065-004_0086d_s01_L090HH_01,"Salton Trough, Mexico",7129,30873,32.62444308,-116.15034684000001,-5.556e-05,5.556e-05,23.8403545,12495.3318,273.524828,32.2966355,-115.259893,84.7935863,Left,1-May-2012 04:06:21 UTC,26-Jul-2012 06:42:14 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Salton_08514_12022-004_12065-004_0086d_s01_L090_01,1,"POLYGON ((-116.15077494 32.46389917, -114.45545339 32.59057517, -114.43645743 32.39206947, -116.12923862 32.28686847, -116.15077494 32.46389917))"
395,neches_34510_17089-009_17090-001_0001d_s01_L090HH_01,"Neches River, TX",24891,11172,30.988645560000002,-94.44238812,-5.556e-05,5.556e-05,23.8403545,12494.6202,-2.48540641,30.367520875,-93.978942652,-14.954955282,Left,2-Sep-2017 18:39:04 UTC,3-Sep-2017 16:02:39 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=neches_34510_17089-009_17090-001_0001d_s01_L090_01,1,"POLYGON ((-94.44036072999999 30.90555108, -94.21748524 30.96267696, -93.82344783000001 29.68800015, -94.04418515 29.63143015, -94.44036072999999 30.90555108))"
396,SanAnd_26503_11077-027_12018-009_0138d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",6206,21875,34.87884564,-120.34996056000001,-5.556e-05,5.556e-05,23.8403545,12494.7333,995.108918,34.8399963,-119.764459,-94.8486724,Left,3-Dec-2011 00:31:51 UTC,19-Apr-2012 20:28:23 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26503_11077-027_12018-009_0138d_s01_L090_01,1,"POLYGON ((-120.3425899 34.76742717, -119.15019611 34.8114229, -119.13644503 34.64835954, -120.32921298 34.56971435, -120.3425899 34.76742717))"
397,ChiGla_07000_13049-003_14048-001_0391d_s01_L090HH_01,"Glaciar Tapado, Chile/Argentina",5867,6266,-30.02279052,-70.08232836,-5.556e-05,5.556e-05,23.8403545,12494.6274,4586.12694,-30.2955543,-69.8348219,69.6858597,Left,29-Mar-2013 16:37:49 UTC,24-Apr-2014 14:18:48 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ChiGla_07000_13049-003_14048-001_0391d_s01_L090_01,1,"POLYGON ((-70.08187478000001 -30.14261875, -69.81310023 -30.05480202, -69.7416829 -30.21369686, -70.00859484 -30.3062445, -70.08187478000001 -30.14261875))"
398,LAmrsh_08801_10052-000_11039-000_0367d_s01_L090HH_01,"Sabine Refuge, LA",5427,28184,29.971842000000002,-94.06574688,-5.556e-05,5.556e-05,23.8403545,12495.5205,-25.8240567,29.6793913,-93.2548687,88.1933296,Left,22-Jun-2010 17:40:12 UTC,24-Jun-2011 15:09:00 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=LAmrsh_08801_10052-000_11039-000_0367d_s01_L090_01,0,"POLYGON ((-94.06702241000001 29.89975996, -92.50705464000001 29.94299623, -92.49916385 29.74232443, -94.05603791 29.69921605, -94.06702241000001 29.89975996))"
399,mcpher_05529_17096-004_18053-005_0350d_s01_L090HH_01,Dempster Highway Fort McPherson,16774,26377,67.76147604,-136.81696515,-5.556e-05,0.00011111,23.8403545,12495.6062,320.344827,67.196156624,-135.1337227,55.489756744,Left,13-Sep-2017 01:35:53 UTC,29-Aug-2018 19:23:36 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=mcpher_05529_17096-004_18053-005_0350d_s01_L090_01,1,"POLYGON ((-134.19498221 67.72677604, -133.87904914 67.55878306, -136.51277311 66.87207002, -136.81631606 67.02576422, -134.19498221 67.72677604))"
400,provid_04006_18047-006_18048-007_0001d_s01_L090HH_01,"Fort Providence, Canada",20918,18421,62.36648892,-117.9277096,-5.556e-05,0.00011111,23.8403545,12495.187,157.421258,61.718884543,-116.65137968,39.995679394,Left,21-Aug-2018 20:03:00 UTC,22-Aug-2018 18:49:23 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=provid_04006_18047-006_18048-007_0001d_s01_L090_01,1,"POLYGON ((-116.22014594 62.33314675, -115.86705748 62.21429798, -117.58579102 61.23998995, -117.93393099 61.35440842, -116.22014594 62.33314675))"
401,Napori_12202_13041-006_13051-000_0014d_s01_L090HH_02,"Napo River, Peru/Ecuador",23853,33198,-0.26979936,-76.31266008,-5.556e-05,5.556e-05,23.8403545,12494.8374,222.508024,-1.07131049,-75.43764,122.098225,Left,17-Mar-2013 15:08:26 UTC,31-Mar-2013 15:29:33 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Napori_12202_13041-006_13051-000_0014d_s01_L090_02,1,"POLYGON ((-76.30978422 -0.46971767, -76.20684657 -0.29756657, -74.47060213 -1.39397167, -74.57394438 -1.5670043, -76.30978422 -0.46971767))"
402,gulfco_14032_15057-004_15057-012_0000d_s01_L090HH_01,"Gulf Coast, LA",9624,9212,29.72165532,-91.70094660000001,-5.556e-05,5.556e-05,23.8403545,12497.2814,-25.9935012,29.349688,-91.5601355,139.955868,Left,8-May-2015 12:19:14 UTC,8-May-2015 14:12:35 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_14032_15057-004_15057-012_0000d_s01_L090_01,1,"POLYGON ((-91.70112122 29.56499136, -91.52400492 29.69302041, -91.18980403 29.34397719, -91.36673096 29.21638277, -91.70112122 29.56499136))"
403,BigIsl_32903_16084-011_16084-013_0000d_s01_L090HH_01,"Big Island, HI",16400,12020,20.03149128,-155.98025520000002,-5.556e-05,5.556e-05,23.8403545,12495.018,1450.50501,19.620045602,-155.49286366,-30.959289617,Left,8-Oct-2016 10:46:12 UTC,8-Oct-2016 11:23:58 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_32903_16084-011_16084-013_0000d_s01_L090_01,1,"POLYGON ((-155.96671943 19.8951184, -155.79356292 20.00670632, -155.31626011 19.26762842, -155.49471252 19.15141144, -155.96671943 19.8951184))"
404,kluanA_30806_17064-004_17095-005_0087d_s01_L090HH_01,"Kluane Lake, Canada",18102,20973,61.41057912,-139.18694145,-5.556e-05,0.00011111,23.8403545,12494.8616,955.050322,61.036620152,-137.89090187,-51.991347111,Left,15-Jun-2017 20:06:15 UTC,10-Sep-2017 18:05:15 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=kluanA_30806_17064-004_17095-005_0087d_s01_L090_01,1,"POLYGON ((-139.17607335 61.21384567, -138.93044525 61.37952065, -136.87544343 60.59272964, -137.12124385 60.43299257, -139.17607335 61.21384567))"
405,ArgVol_24309_13045-001_14054-002_0401d_s01_L090HH_01,"Robledo Volcano, Argentina",14702,24680,-26.53756728,-68.84006232,-5.556e-05,5.556e-05,23.8403545,12495.2486,4709.22753,-26.8362795,-68.2324592,-117.124529,Left,24-Mar-2013 14:13:38 UTC,29-Apr-2014 16:50:05 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ArgVol_24309_13045-001_14054-002_0401d_s01_L090_01,1,"POLYGON ((-67.5656044 -26.56272239, -67.47346141 -26.73794278, -68.74335318 -27.3229248, -68.82526217 -27.17337079, -67.5656044 -26.56272239))"
406,SanAnd_08527_14006-004_14158-001_0279d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",8116,57318,34.61626908,-119.4745572,-5.556e-05,5.556e-05,23.8403545,12495.6681,868.896048,34.2553787,-117.851468,85.918998,Left,17-Jan-2014 20:06:13 UTC,23-Oct-2014 19:19:25 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08527_14006-004_14158-001_0279d_s01_L090_01,1,"POLYGON ((-116.30654945 34.58634393, -116.28971217 34.39813728, -119.45031964 34.19425988, -119.4759075 34.3944746, -116.30654945 34.58634393))"
407,SanAnd_23515_11072-003_12128-005_0363d_s01_L090HH_01,"Northern San Andreas Fault, CA",17742,27385,39.17991192,-123.05734380000001,-5.556e-05,5.556e-05,23.8403545,12494.7739,152.706872,38.7951135,-122.430444,-125.467333,Left,8-Nov-2011 21:10:46 UTC,5-Nov-2012 21:52:18 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23515_11072-003_12128-005_0363d_s01_L090_01,1,"POLYGON ((-121.68337328 39.15254081, -121.54004276 38.98630903, -122.90832706 38.22447347, -123.05113683 38.3863417, -121.68337328 39.15254081))"
408,levees_20010_11019-002_11037-002_0055d_s01_L090HH_01,"Mississippi River Levees, LA/MS/AR",13996,10297,34.30596648,-91.25168844000001,-5.556e-05,5.556e-05,23.8403545,12495.9243,18.8598804,33.964835,-91.1317417,-155.392157,Left,28-Apr-2011 22:09:45 UTC,22-Jun-2011 19:00:54 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=levees_20010_11019-002_11037-002_0055d_s01_L090_01,1,"POLYGON ((-90.89631387999999 34.28378753, -90.68251026999999 34.19058571, -91.03488025999999 33.55342851, -91.24754643999999 33.64606294, -90.89631387999999 34.28378753))"
409,gulfco_14018_09045-002_09066-002_0077d_s01_L090HH_01,"Gulf Coast, LA",22742,21674,30.37698552,-90.89049288000001,-5.556e-05,5.556e-05,23.8403545,12496.4905,-24.0917335,29.648882,-90.4085822,140.260657,Left,17-Jun-2009 15:00:30 UTC,2-Sep-2009 16:11:40 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_14018_09045-002_09066-002_0077d_s01_L090_01,1,"POLYGON ((-90.8892244 30.21954433, -90.71298186999999 30.34946707, -89.68811358000001 29.27044501, -89.86384519000001 29.14181074, -90.8892244 30.21954433))"
410,SanAnd_23515_10077-005_11072-003_0376d_s01_L090HH_01,"Northern San Andreas Fault, CA",18599,28915,39.194468640000004,-123.11557068,-5.556e-05,5.556e-05,23.8403545,12494.913,145.267956,38.7952203,-122.430255,-125.467165,Left,28-Oct-2010 20:12:48 UTC,8-Nov-2011 21:11:14 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23515_10077-005_11072-003_0376d_s01_L090_01,1,"POLYGON ((-121.6590599 39.16566641, -121.51167863 39.00174374, -122.96496998 38.19235396, -123.11464653 38.35513685, -121.6590599 39.16566641))"
411,gulfco_32010_11044-001_12053-009_0369d_s01_L090HH_01,"Gulf Coast, LA",23711,22934,30.17135796,-90.00253296000001,-5.556e-05,5.556e-05,23.8403545,12494.299,-24.8271392,29.6149692,-89.2438789,-40.2724438,Left,29-Jun-2011 22:28:56 UTC,2-Jul-2012 19:03:56 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_32010_11044-001_12053-009_0369d_s01_L090_01,1,"POLYGON ((-90.00034547999999 30.01078798, -89.82737474 30.14383461, -88.7304755 29.01279788, -88.90291612 28.88120154, -90.00034547999999 30.01078798))"
412,Cochis_16502_12112-004_15059-005_0930d_s01_L090HH_01,"Cochise County, AZ",17703,9154,32.66477964,-110.20059312000001,-5.556e-05,5.556e-05,23.8403545,12495.4658,1486.94645,32.1118973,-110.093072,164.527443,Left,23-Oct-2012 15:50:10 UTC,11-May-2015 17:58:08 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Cochis_16502_12112-004_15059-005_0930d_s01_L090_01,1,"POLYGON ((-110.20178533 32.59166534, -109.97435456 32.63302114, -109.69273969 31.7576172, -109.91496434 31.71664065, -110.20178533 32.59166534))"
413,SanAnd_26528_14091-012_16002-006_0597d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",10522,64457,34.7336118,-119.77347,-5.556e-05,5.556e-05,23.8403545,12495.3273,691.749098,34.5890164,-118.043072,-96.0576474,Left,24-Jun-2014 03:44:02 UTC,11-Feb-2016 03:51:57 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26528_14091-012_16002-006_0597d_s01_L090_01,1,"POLYGON ((-116.21222634 34.68570083, -116.19321389 34.49319206, -119.7428608 34.18705997, -119.77079629 34.39423191, -116.21222634 34.68570083))"
414,SanAnd_26524_10085-006_11068-001_0325d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",9707,56277,34.40647452,-119.14403076,-5.556e-05,5.556e-05,23.8403545,12495.3028,839.875197,34.2831562,-117.618087,-95.9084357,Left,7-Dec-2010 02:02:08 UTC,28-Oct-2011 02:52:51 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26524_10085-006_11068-001_0325d_s01_L090_01,1,"POLYGON ((-116.03854016 34.35636579, -116.01761827 34.17081167, -119.11419442 33.9077729, -119.14435633 34.11165622, -116.03854016 34.35636579))"
415,kluanB_01902_17064-005_17095-006_0087d_s01_L090HH_01,"Kluane Lake, Canada",17597,9123,61.73054916,-138.91472195,-5.556e-05,0.00011111,23.8403545,12494.9921,1425.83439,61.231856957,-138.13110615,18.997744617,Left,15-Jun-2017 20:31:46 UTC,10-Sep-2017 18:30:59 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=kluanB_01902_17064-005_17095-006_0087d_s01_L090_01,1,"POLYGON ((-138.30914448 61.70040537, -137.93106442 61.63977998, -138.5320442 60.78485405, -138.91414346 60.84546606, -138.30914448 61.70040537))"
416,gulfco_14011_12115-003_13163-000_0368d_s01_L090HH_01,"Gulf Coast, LA",27885,26470,30.34670532,-90.40273164,-5.556e-05,5.556e-05,23.8403545,12495.9516,-25.1123461,29.4802785,-89.7896265,140.325666,Left,26-Oct-2012 16:54:35 UTC,29-Oct-2013 15:59:40 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_14011_12115-003_13163-000_0368d_s01_L090_01,1,"POLYGON ((-90.40369942 30.19121422, -90.22370056 30.31746479, -88.93227503 28.95232168, -89.11139118 28.82781191, -90.40369942 30.19121422))"
417,stlake_09127_21020-023_21022-000_0006d_s01_L090HH_01,"Salt Lake City, UT",4896,8870,40.707534120000005,-111.95295552,-5.556e-05,5.556e-05,23.8403545,12495.7337,2026.64733,40.437589724,-111.69448849,90.920656622,Left,16-Mar-2021 20:28:15 UTC,22-Mar-2021 19:25:39 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=stlake_09127_21020-023_21022-000_0006d_s01_L090_01,1,"POLYGON ((-111.95174566 40.67265219, -111.46329481 40.66961142, -111.4633471 40.47430435, -111.95084774 40.47211485, -111.95174566 40.67265219))"
418,BigIsl_32903_16083-010_16083-015_0000d_s01_L090HH_01,"Big Island, HI",16407,12024,20.03182464,-155.98042188000002,-5.556e-05,5.556e-05,23.8403545,12495.0162,1450.52342,19.61954589,-155.49254957,-30.958477669,Left,6-Oct-2016 22:21:06 UTC,6-Oct-2016 22:59:07 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_32903_16083-010_16083-015_0000d_s01_L090_01,1,"POLYGON ((-155.96622409 19.89442137, -155.79474113 20.00934994, -155.31786021 19.27011245, -155.49401291 19.15037739, -155.96622409 19.89442137))"
419,stlake_27129_21014-001_21016-001_0008d_s01_L090HH_01,"Salt Lake City, UT",4868,8891,40.75203768,-111.89311740000001,-5.556e-05,5.556e-05,23.8403545,12495.5588,2005.8671,40.747723248,-111.66160505,-88.909943157,Left,23-Feb-2021 22:14:58 UTC,3-Mar-2021 21:25:25 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=stlake_27129_21014-001_21016-001_0008d_s01_L090_01,1,"POLYGON ((-111.90086153 40.72400804, -111.40392842 40.69419806, -111.40087925 40.51565075, -111.89025313 40.52432983, -111.90086153 40.72400804))"
420,SanAnd_26530_09010-003_10030-001_0416d_s01_L090HH_02,"San Andreas Fault - LA Basin, CA",10387,64610,34.89951396,-119.79447168,-5.556e-05,5.556e-05,23.8403545,12495.4518,884.996998,34.759352829,-118.06240771,-96.065170511,Left,27-Feb-2009 01:13:52 UTC,19-Apr-2010 19:42:47 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26530_09010-003_10030-001_0416d_s01_L090_02,1,"POLYGON ((-116.22412463 34.86768343, -116.20561196 34.66441012, -119.76461333 34.35721686, -119.79129072 34.55788446, -116.22412463 34.86768343))"
421,SanAnd_08503_09083-008_10084-002_0407d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5509,11774,32.91885552,-117.31038408,-5.556e-05,5.556e-05,23.8403545,12495.3375,249.278803,32.6212887,-116.960191,85.1791162,Left,20-Oct-2009 23:58:37 UTC,1-Dec-2010 19:07:01 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08503_09083-008_10084-002_0407d_s01_L090_01,1,"POLYGON ((-117.31405103 32.84134044, -116.68121291 32.89026271, -116.65415445 32.69853799, -117.28383327 32.64178118, -117.31405103 32.84134044))"
422,cpfear_13510_18066-005_18067-003_0001d_s01_L090HH_01,"Cape Fear River, NC",13508,15290,35.2289292,-79.23867192,-5.556e-05,5.556e-05,23.8403545,12512.1129,12.1917595,34.734433494,-78.915726486,134.56543393,Left,19-Sep-2018 20:22:15 UTC,20-Sep-2018 18:30:01 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=cpfear_13510_18066-005_18067-003_0001d_s01_L090_01,1,"POLYGON ((-79.2332717 35.0550393, -79.06969076 35.20271726, -78.39316848 34.6516014, -78.55766665 34.50391169, -79.2332717 35.0550393))"
423,SanAnd_08529_10030-000_10074-007_0185d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",8140,57452,34.78844952,-119.49833688000001,-5.556e-05,5.556e-05,23.8403545,12496.1237,790.158401,34.4258676,-117.869466,85.9251044,Left,19-Apr-2010 19:01:53 UTC,21-Oct-2010 21:08:52 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08529_10030-000_10074-007_0185d_s01_L090_01,1,"POLYGON ((-116.3232391 34.75526666, -116.30631746 34.57199484, -119.47339467 34.36467607, -119.50156828 34.56934423, -116.3232391 34.75526666))"
424,ylwstn_08904_09053-003_10067-000_0375d_s01_L090HH_01,"Yellowstone National Park, WY",4844,22717,44.39199552,-111.28623552,-5.556e-05,5.556e-05,23.8403545,12496.0818,2375.59924,44.1253646,-110.603369,89.5027709,Left,31-Jul-2009 20:55:31 UTC,10-Aug-2010 16:40:07 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ylwstn_08904_09053-003_10067-000_0375d_s01_L090_01,1,"POLYGON ((-111.28614991 44.35050074, -110.02480383 44.36157567, -110.02435223 44.184634, -111.2828896 44.1523785, -111.28614991 44.35050074))"
425,Snjoaq_14511_13100-009_13129-010_0051d_s01_L090HH_01,"San Joaquin Valley / Chowchilla Levee, CA",26675,24527,37.30042824,-121.12880064000001,-5.556e-05,5.556e-05,23.8403545,12495.4019,130.091926,36.4518313,-120.55934,144.454923,Left,29-May-2013 20:13:42 UTC,19-Jul-2013 22:46:43 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Snjoaq_14511_13100-009_13129-010_0051d_s01_L090_01,1,"POLYGON ((-121.12660101 37.15863506, -120.91935734 37.27009298, -119.76557057 35.96236449, -119.97450346 35.8515352, -121.12660101 37.15863506))"
426,grmesa_26006_17018-001_17026-001_0011d_s01_L090HH_01,"Grand Mesa, CO",6607,15799,39.209414280000004,-108.55029444,-5.556e-05,5.556e-05,23.8403545,12494.4046,2421.12413,39.151077233,-108.14551742,-99.877378213,Left,25-Feb-2017 20:13:53 UTC,8-Mar-2017 18:28:23 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_26006_17018-001_17026-001_0011d_s01_L090_01,1,"POLYGON ((-108.54731663 39.06779505, -107.70828662 39.14801283, -107.67286309 38.98470693, -108.50618387 38.87532165, -108.54731663 39.06779505))"
427,SanAnd_05022_09007-010_09089-005_0267d_s01_L090HH_01,"Central San Andreas Fault, CA",15254,19919,37.00846044,-121.98692484,-5.556e-05,5.556e-05,23.8403545,12496.3012,488.642572,36.4774015,-121.312273,50.2855447,Left,20-Feb-2009 22:02:23 UTC,14-Nov-2009 00:24:31 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05022_09007-010_09089-005_0267d_s01_L090_01,1,"POLYGON ((-121.04488545 36.97435238, -120.88335401 36.83136834, -121.81708749 36.19324234, -121.98682204 36.34030178, -121.04488545 36.97435238))"
428,gulfco_32032_15057-001_15057-011_0000d_s01_L090HH_01,"Gulf Coast, LA",9627,9216,29.709321000000003,-91.64166408000001,-5.556e-05,5.556e-05,23.8403545,12495.6306,-25.2328412,29.5474058,-91.2706689,-39.9602235,Left,8-May-2015 11:38:25 UTC,8-May-2015 13:58:03 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_32032_15057-001_15057-011_0000d_s01_L090_01,1,"POLYGON ((-91.63913281000001 29.54985274, -91.46691217999999 29.68285128, -91.13225582 29.33373937, -91.30436336 29.20114004, -91.63913281000001 29.54985274))"
429,SanAnd_26510_09015-006_09074-009_0150d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5419,10083,33.159597000000005,-117.23804496000001,-5.556e-05,5.556e-05,23.8403545,12495.1159,341.741108,33.141794,-117.001012,-95.1834115,Left,24-Apr-2009 21:33:59 UTC,21-Sep-2009 21:53:15 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26510_09015-006_09074-009_0150d_s01_L090_01,1,"POLYGON ((-117.23809034 33.08954598, -116.69752699 33.11179324, -116.67698882 32.92839023, -117.21525646 32.89085969, -117.23809034 33.08954598))"
430,ChiVol_28605_13046-005_14048-006_0395d_s01_L090HH_01,"Laguna Del Maule Volcano, Chile/Argentina",8281,17062,-35.83781124,-71.08585308,-5.556e-05,5.556e-05,23.8403545,12495.5177,2360.16261,-35.9324468,-70.6078261,-73.660691,Left,25-Mar-2013 16:04:27 UTC,24-Apr-2014 16:10:03 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ChiVol_28605_13046-005_14048-006_0395d_s01_L090_01,1,"POLYGON ((-71.08074504 -36.05848466, -71.02491363 -35.87179064, -70.15208920000001 -36.1047721, -70.20253605000001 -36.26758888, -71.08074504 -36.05848466))"
431,SanAnd_05518_15152-011_16034-023_0162d_s01_L090HH_01,"San Andreas Fault - North, CA",17506,27659,39.370704960000005,-123.31914252000001,-5.556e-05,5.556e-05,23.8403545,12495.5838,239.199134,38.756787,-122.464019,55.4772305,Left,15-Oct-2015 20:35:54 UTC,25-Mar-2016 21:00:45 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05518_15152-011_16034-023_0162d_s01_L090_01,1,"POLYGON ((-121.93230127 39.33663254, -121.77746736 39.17630217, -123.16304901 38.42961973, -123.32081752 38.58925837, -121.93230127 39.33663254))"
432,grmesa_07805_17016-000_17043-004_0037d_s01_L090HH_01,"Grand Mesa, CO",7186,15918,39.28625376,-108.51695844000001,-5.556e-05,5.556e-05,23.8403545,12495.0573,2638.23915,38.964660926,-108.01034123,77.868116047,Left,22-Feb-2017 17:39:54 UTC,31-Mar-2017 19:54:39 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_07805_17016-000_17043-004_0037d_s01_L090_01,1,"POLYGON ((-108.51635378 39.11388997, -107.68922346 39.25682993, -107.64046658 39.08479837, -108.45973146 38.91790642, -108.51635378 39.11388997))"
433,SanAnd_26503_10077-000_11050-004_0263d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",6055,20094,34.87578984,-120.27784368,-5.556e-05,5.556e-05,23.8403545,12495.0229,1002.40239,34.8400338,-119.763901,-94.8482612,Left,28-Oct-2010 17:47:32 UTC,18-Jul-2011 18:20:50 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26503_10077-000_11050-004_0263d_s01_L090_01,1,"POLYGON ((-120.2890828 34.76921488, -119.17849478 34.80928902, -119.1567735 34.64660375, -120.25351886 34.57550366, -120.2890828 34.76921488))"
434,peeler_31619_20013-003_20017-008_0015d_s01_L090HH_01,"Peeler Peak, CO",8255,9195,39.21852612,-107.20507572000001,-5.556e-05,5.556e-05,23.8403545,12494.6042,3503.52947,39.083327328,-106.84444311,-43.945991183,Left,26-Feb-2020 17:28:13 UTC,12-Mar-2020 18:56:44 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=peeler_31619_20013-003_20017-008_0015d_s01_L090_01,1,"POLYGON ((-107.1994201 39.05535363, -107.03300706 39.19727331, -106.71244431 38.91523731, -106.86755915 38.78779638, -107.1994201 39.05535363))"
